CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
14489,207,1,463.38,1,1,2,112,4,At Risk
14491,175,2,340.93,2,2,2,222,6,Regular
14493,7,7,2362.84,5,5,5,555,15,VIP
14494,26,1,139.56,4,1,1,411,6,Regular
14495,51,2,123.8,3,2,1,321,6,Regular
14496,312,2,538.8100000000001,1,2,3,123,6,Regular
14497,301,2,457.47,1,2,2,122,5,At Risk
14498,43,5,1957.32,3,4,4,344,11,Loyal
14499,26,3,808.44,4,3,3,433,10,Loyal
14500,88,3,356.85,2,3,2,232,7,Regular
14501,64,3,190.31,3,3,1,331,7,Regular
14502,20,14,2310.18,4,5,5,455,14,VIP
14503,3,6,3543.26,5,4,5,545,14,VIP
14504,47,4,673.26,3,4,3,343,10,Loyal
14505,17,11,5772.49,4,5,5,455,14,VIP
14506,17,5,1960.65,4,4,4,444,12,VIP
14507,24,7,1352.88,4,5,4,454,13,VIP
14508,22,2,268.05,4,2,2,422,8,Regular
14511,11,6,1267.4099999999999,5,4,4,544,13,VIP
14512,188,2,275.28,1,2,2,122,5,At Risk
14513,101,4,438.49,2,4,2,242,8,Regular
14514,61,3,990.2,3,3,4,334,10,Loyal
14515,18,6,2076.89,4,4,5,445,13,VIP
14517,33,2,330.45,3,2,2,322,7,Regular
14518,64,1,174.37,3,1,1,311,5,At Risk
14520,2,2,270.6,5,2,2,522,9,Loyal
14522,24,4,974.54,4,4,4,444,12,VIP
14523,108,1,241.09,2,1,2,212,5,At Risk
14524,32,9,1843.83,4,5,4,454,13,VIP
14525,9,13,4105.07,5,5,5,555,15,VIP
14527,3,86,7709.69,5,5,5,555,15,VIP
14528,37,1,364.21999999999997,3,1,2,312,6,Regular
14529,60,3,578.61,3,3,3,333,9,Loyal
14530,26,6,2862.11,4,4,5,445,13,VIP
14532,236,4,932.85,1,4,4,144,9,Loyal
14533,25,9,1812.6200000000001,4,5,4,454,13,VIP
14534,3,25,4025.6,5,5,5,555,15,VIP
14535,59,4,2831.7400000000002,3,4,5,345,12,VIP
14536,260,1,170.95,1,1,1,111,3,At Risk
14537,58,1,355.56,3,1,2,312,6,Regular
14538,65,2,388.25,3,2,2,322,7,Regular
14539,16,2,537.48,4,2,3,423,9,Loyal
14540,10,3,952.66,5,3,4,534,12,VIP
14541,59,8,1453.35,3,5,4,354,12,VIP
14542,186,1,103.25,1,1,1,111,3,At Risk
14543,4,21,2916.17,5,5,5,555,15,VIP
14544,24,2,2004.3,4,2,5,425,11,Loyal
14546,4,9,2482.86,5,5,5,555,15,VIP
14547,4,9,3953.9500000000003,5,5,5,555,15,VIP
14548,151,2,652.8,2,2,3,223,7,Regular
14549,311,1,289.24,1,1,2,112,4,At Risk
14550,11,2,757.37,5,2,3,523,10,Loyal
14551,18,2,186.23,4,2,1,421,7,Regular
14552,152,1,164.22,2,1,1,211,4,At Risk
14553,19,5,859.27,4,4,3,443,11,Loyal
14554,10,4,2279.4900000000002,5,4,5,545,14,VIP
14555,57,2,312.54,3,2,2,322,7,Regular
14557,64,2,0.0,3,2,1,321,6,Regular
14560,7,24,2174.18,5,5,5,555,15,VIP
14561,76,3,1080.76,2,3,4,234,9,Loyal
14562,4,22,4676.62,5,5,5,555,15,VIP
14565,96,6,3073.77,2,4,5,245,11,Loyal
14566,111,1,1432.0,2,1,4,214,7,Regular
14567,35,3,1524.46,3,3,4,334,10,Loyal
14569,1,1,227.39,5,1,1,511,7,Regular
14570,281,2,218.06,1,2,1,121,4,At Risk
14572,3,10,2775.39,5,5,5,555,15,VIP
14573,180,13,1590.12,1,5,4,154,10,Loyal
14576,372,1,35.400000000000006,1,1,1,111,3,At Risk
14577,13,4,859.71,4,4,3,443,11,Loyal
14578,3,1,168.63,5,1,1,511,7,Regular
14581,17,1,138.6,4,1,1,411,6,Regular
14582,41,1,114.11,3,1,1,311,5,At Risk
14583,6,5,986.96,5,4,4,544,13,VIP
14584,169,5,1020.06,2,4,4,244,10,Loyal
14585,50,1,157.05,3,1,1,311,5,At Risk
14586,227,3,134.16,1,3,1,131,5,At Risk
14587,19,10,1577.39,4,5,4,454,13,VIP
14589,372,1,39.75,1,1,1,111,3,At Risk
14591,15,4,1320.21,4,4,4,444,12,VIP
14592,35,3,557.94,3,3,3,333,9,Loyal
14593,22,3,617.15,4,3,3,433,10,Loyal
14594,7,2,363.33,5,2,2,522,9,Loyal
14595,20,6,1740.6,4,4,4,444,12,VIP
14597,11,2,866.24,5,2,3,523,10,Loyal
14598,44,1,221.97,3,1,1,311,5,At Risk
14600,306,1,393.33000000000004,1,1,2,112,4,At Risk
14601,11,1,213.96,5,1,1,511,7,Regular
14603,275,1,660.0,1,1,3,113,5,At Risk
14606,1,128,11633.35,5,5,5,555,15,VIP
14607,16,17,10981.1,4,5,5,455,14,VIP
14608,4,4,1785.15,5,4,4,544,13,VIP
14609,72,4,601.56,2,4,3,243,9,Loyal
14616,243,3,406.08000000000004,1,3,2,132,6,Regular
14618,9,4,538.59,5,4,3,543,12,VIP
14619,239,2,379.51,1,2,2,122,5,At Risk
14620,204,3,393.28000000000003,1,3,2,132,6,Regular
14621,1,6,1765.76,5,4,4,544,13,VIP
14622,185,1,320.58000000000004,1,1,2,112,4,At Risk
14623,32,6,866.8000000000001,4,4,3,443,11,Loyal
14624,57,2,225.85,3,2,1,321,6,Regular
14625,185,5,848.48,1,4,3,143,8,Regular
14626,9,7,2757.07,5,5,5,555,15,VIP
14627,312,1,-21.85,1,1,1,111,3,At Risk
14628,91,2,671.96,2,2,3,223,7,Regular
14629,4,3,935.46,5,3,4,534,12,VIP
14631,51,3,1006.98,3,3,4,334,10,Loyal
14632,263,1,114.56,1,1,1,111,3,At Risk
14633,266,1,344.90000000000003,1,1,2,112,4,At Risk
14636,36,2,609.85,3,2,3,323,8,Regular
14638,51,1,443.6,3,1,2,312,6,Regular
14639,52,8,2952.34,3,5,5,355,13,VIP
14640,16,8,2024.45,4,5,5,455,14,VIP
14641,22,1,110.46,4,1,1,411,6,Regular
14642,59,1,96.12,3,1,1,311,5,At Risk
14643,170,3,668.61,2,3,3,233,8,Regular
14644,9,4,780.46,5,4,3,543,12,VIP
14645,157,2,597.09,2,2,3,223,7,Regular
14646,2,77,279489.02,5,5,5,555,15,VIP
14647,201,1,236.04000000000002,1,1,2,112,4,At Risk
14649,5,4,1402.59,5,4,4,544,13,VIP
14651,67,2,653.75,3,2,3,323,8,Regular
14652,77,1,114.18,2,1,1,211,4,At Risk
14653,1,7,1926.65,5,5,4,554,14,VIP
14655,4,5,1930.15,5,4,4,544,13,VIP
14656,169,2,291.05,2,2,2,222,6,Regular
14657,18,5,838.27,4,4,3,443,11,Loyal
14658,5,2,247.15,5,2,2,522,9,Loyal
14659,9,12,2456.53,5,5,5,555,15,VIP
14660,87,2,285.74,2,2,2,222,6,Regular
14661,27,1,107.95,4,1,1,411,6,Regular
14662,29,4,741.37,4,4,3,443,11,Loyal
14664,20,2,636.24,4,2,3,423,9,Loyal
14665,61,7,1258.38,3,5,4,354,12,VIP
14666,24,1,195.25,4,1,1,411,6,Regular
14667,11,27,9165.04,5,5,5,555,15,VIP
14669,242,3,1259.24,1,3,4,134,8,Regular
14670,280,2,392.86,1,2,2,122,5,At Risk
14672,235,2,765.55,1,2,3,123,6,Regular
14673,3,5,1736.4,5,4,4,544,13,VIP
14675,16,1,596.36,4,1,3,413,8,Regular
14676,31,8,2543.2400000000002,4,5,5,455,14,VIP
14679,372,1,-2.55,1,1,1,111,3,At Risk
14680,25,23,26932.34,4,5,5,455,14,VIP
14681,71,3,498.95,3,3,3,333,9,Loyal
14682,188,2,52.0,1,2,1,121,4,At Risk
14684,26,5,1201.51,4,4,4,444,12,VIP
14687,107,1,628.38,2,1,3,213,6,Regular
14688,8,27,5055.61,5,5,5,555,15,VIP
14689,209,1,112.8,1,1,1,111,3,At Risk
14690,44,3,341.96,3,3,2,332,8,Regular
14691,31,5,2114.33,4,4,5,445,13,VIP
14692,137,5,582.05,2,4,3,243,9,Loyal
14693,265,1,172.9,1,1,1,111,3,At Risk
14696,4,9,2070.97,5,5,5,555,15,VIP
14697,218,2,188.60999999999999,1,2,1,121,4,At Risk
14698,2,5,1217.27,5,4,4,544,13,VIP
14699,214,1,109.13000000000001,1,1,1,111,3,At Risk
14700,32,3,2195.1,4,3,5,435,12,VIP
14701,11,12,2462.94,5,5,5,555,15,VIP
14702,1,18,3210.29,5,5,5,555,15,VIP
14703,15,1,318.17,4,1,2,412,7,Regular
14704,11,9,1493.96,5,5,4,554,14,VIP
14705,199,1,179.0,1,1,1,111,3,At Risk
14708,3,4,1096.67,5,4,4,544,13,VIP
14709,15,14,4911.14,4,5,5,455,14,VIP
14710,14,4,599.48,4,4,3,443,11,Loyal
14711,10,12,2809.02,5,5,5,555,15,VIP
14712,29,3,917.07,4,3,4,434,11,Loyal
14713,9,12,2660.1,5,5,5,555,15,VIP
14714,24,1,160.19,4,1,1,411,6,Regular
14715,25,4,867.38,4,4,3,443,11,Loyal
14716,43,2,307.51,3,2,2,322,7,Regular
14719,2,6,1571.89,5,4,4,544,13,VIP
14720,6,3,663.81,5,3,3,533,11,Loyal
14722,147,1,180.42000000000002,2,1,1,211,4,At Risk
14723,10,6,1122.3600000000001,5,4,4,544,13,VIP
14725,25,1,655.58,4,1,3,413,8,Regular
14727,274,1,268.58,1,1,2,112,4,At Risk
14729,374,1,313.49,1,1,2,112,4,At Risk
14730,1,8,1897.57,5,5,4,554,14,VIP
14731,47,3,380.02,3,3,2,332,8,Regular
14732,8,10,2686.34,5,5,5,555,15,VIP
14733,9,15,9451.54,5,5,5,555,15,VIP
14735,4,34,5807.6900000000005,5,5,5,555,15,VIP
14737,4,3,1164.55,5,3,4,534,12,VIP
14738,39,9,1289.94,3,5,4,354,12,VIP
14739,2,8,3899.1,5,5,5,555,15,VIP
14740,191,4,1423.21,1,4,4,144,9,Loyal
14741,12,6,1400.34,4,4,4,444,12,VIP
14744,16,9,1088.53,4,5,4,454,13,VIP
14745,113,6,1167.16,2,4,4,244,10,Loyal
14747,248,2,294.3,1,2,2,122,5,At Risk
14748,29,6,1311.79,4,4,4,444,12,VIP
14752,44,1,389.64,3,1,2,312,6,Regular
14753,87,1,563.15,2,1,3,213,6,Regular
14754,45,2,638.05,3,2,3,323,8,Regular
14755,10,12,4965.38,5,5,5,555,15,VIP
14756,15,1,738.96,4,1,3,413,8,Regular
14757,75,1,420.5,2,1,2,212,5,At Risk
14758,145,4,1484.06,2,4,4,244,10,Loyal
14759,5,3,1625.97,5,3,4,534,12,VIP
14760,294,2,53.8,1,2,1,121,4,At Risk
14761,59,2,255.9,3,2,2,322,7,Regular
14762,264,1,300.52,1,1,2,112,4,At Risk
14764,44,2,250.55,3,2,2,322,7,Regular
14765,29,3,254.11,4,3,2,432,9,Loyal
14766,8,8,2423.07,5,5,5,555,15,VIP
14768,17,3,139.5,4,3,1,431,8,Regular
14769,3,10,10383.83,5,5,5,555,15,VIP
14770,232,2,876.42,1,2,3,123,6,Regular
14772,112,1,139.26,2,1,1,211,4,At Risk
14775,58,3,1011.9,3,3,4,334,10,Loyal
14776,51,13,2195.58,3,5,5,355,13,VIP
14777,4,2,-17.45,5,2,1,521,8,Regular
14778,127,2,730.86,2,2,3,223,7,Regular
14779,281,3,386.15,1,3,2,132,6,Regular
14780,55,2,447.68,3,2,2,322,7,Regular
14782,320,1,200.10000000000002,1,1,1,111,3,At Risk
14784,26,2,289.99,4,2,2,422,8,Regular
14785,10,2,77.4,5,2,1,521,8,Regular
14788,7,2,679.4399999999999,5,2,3,523,10,Loyal
14789,29,1,197.64,4,1,1,411,6,Regular
14790,17,4,745.06,4,4,3,443,11,Loyal
14792,64,2,0.0,3,2,1,321,6,Regular
14793,4,2,214.14,5,2,1,521,8,Regular
14794,3,9,1272.11,5,5,4,554,14,VIP
14795,166,1,131.45000000000002,2,1,1,211,4,At Risk
14796,1,27,7792.51,5,5,5,555,15,VIP
14798,53,3,173.74,3,3,1,331,7,Regular
14799,51,1,157.7,3,1,1,311,5,At Risk
14800,48,16,4228.39,3,5,5,355,13,VIP
14801,61,1,189.34,3,1,1,311,5,At Risk
14803,162,3,845.55,2,3,3,233,8,Regular
14804,9,1,353.27,5,1,2,512,8,Regular
14805,15,4,546.4,4,4,3,443,11,Loyal
14806,75,1,193.39000000000001,2,1,1,211,4,At Risk
14808,40,15,2152.8,3,5,5,355,13,VIP
14810,41,11,2085.33,3,5,5,355,13,VIP
14813,370,2,152.88,1,2,1,121,4,At Risk
14815,37,2,778.5,3,2,3,323,8,Regular
14816,197,1,271.85,1,1,2,112,4,At Risk
14817,200,2,1110.34,1,2,4,124,7,Regular
14818,74,3,657.8,2,3,3,233,8,Regular
14819,64,2,272.07,3,2,2,322,7,Regular
14820,21,4,507.29,4,4,3,443,11,Loyal
14821,367,1,48.800000000000004,1,1,1,111,3,At Risk
14823,180,3,321.43,1,3,2,132,6,Regular
14824,10,4,1127.71,5,4,4,544,13,VIP
14825,4,12,2221.01,5,5,5,555,15,VIP
14828,197,3,2139.76,1,3,5,135,9,Loyal
14829,29,6,644.65,4,4,3,443,11,Loyal
14830,53,1,188.88,3,1,1,311,5,At Risk
14834,18,8,1698.35,4,5,4,454,13,VIP
14836,10,3,102.44999999999999,5,3,1,531,9,Loyal
14837,90,5,1641.2,2,4,4,244,10,Loyal
14840,268,1,62.85,1,1,1,111,3,At Risk
14841,53,6,3295.76,3,4,5,345,12,VIP
14842,35,8,2456.8,3,5,5,355,13,VIP
14844,64,4,3189.81,3,4,5,345,12,VIP
14847,149,1,309.4,2,1,2,212,5,At Risk
14849,22,28,7904.28,4,5,5,455,14,VIP
14850,312,2,278.15,1,2,2,122,5,At Risk
14851,23,2,511.35,4,2,3,423,9,Loyal
14852,58,6,2836.69,3,4,5,345,12,VIP
14853,9,3,463.05,5,3,2,532,10,Loyal
14854,78,8,2730.09,2,5,5,255,12,VIP
14855,119,2,645.65,2,2,3,223,7,Regular
14856,36,3,1290.53,3,3,4,334,10,Loyal
14857,60,3,1165.65,3,3,4,334,10,Loyal
14859,13,5,1352.04,4,4,4,444,12,VIP
14860,9,2,168.62,5,2,1,521,8,Regular
14861,52,1,125.79,3,1,1,311,5,At Risk
14862,26,2,841.1999999999999,4,2,3,423,9,Loyal
14863,29,1,266.76,4,1,2,412,7,Regular
14865,7,2,52.2,5,2,1,521,8,Regular
14866,11,13,14197.45,5,5,5,555,15,VIP
14867,186,4,701.33,1,4,3,143,8,Regular
14868,3,9,2939.64,5,5,5,555,15,VIP
14869,4,3,717.7,5,3,3,533,11,Loyal
14870,262,1,327.25,1,1,2,112,4,At Risk
14871,3,4,501.28000000000003,5,4,3,543,12,VIP
14873,210,1,519.68,1,1,3,113,5,At Risk
14875,9,5,1448.72,5,4,4,544,13,VIP
14878,13,9,1476.09,4,5,4,454,13,VIP
14880,77,3,690.59,2,3,3,233,8,Regular
14881,20,1,255.4,4,1,2,412,7,Regular
14882,27,2,589.7,4,2,3,423,9,Loyal
14883,19,7,756.64,4,5,3,453,12,VIP
14885,132,1,765.3199999999999,2,1,3,213,6,Regular
14886,253,1,364.8,1,1,2,112,4,At Risk
14887,79,1,1862.0,2,1,4,214,7,Regular
14888,207,1,369.2,1,1,2,112,4,At Risk
14889,336,1,135.9,1,1,1,111,3,At Risk
14890,254,1,125.65,1,1,1,111,3,At Risk
14891,148,2,554.38,2,2,3,223,7,Regular
14893,10,2,1237.8500000000001,5,2,4,524,11,Loyal
14894,85,1,655.75,2,1,3,213,6,Regular
14895,8,24,11020.26,5,5,5,555,15,VIP
14896,205,2,468.77000000000004,1,2,3,123,6,Regular
14897,8,4,1366.38,5,4,4,544,13,VIP
14898,23,8,1194.11,4,5,4,454,13,VIP
14901,11,10,1414.99,5,5,4,554,14,VIP
14902,21,2,314.11,4,2,2,422,8,Regular
14903,21,10,2729.18,4,5,5,455,14,VIP
14904,2,2,1025.44,5,2,4,524,11,Loyal
14905,154,3,599.9,2,3,3,233,8,Regular
14907,3,10,3478.85,5,5,5,555,15,VIP
14908,74,1,277.8,2,1,2,212,5,At Risk
14910,3,7,389.86,5,5,2,552,12,VIP
14911,1,248,132458.73,5,5,5,555,15,VIP
14912,17,3,841.52,4,3,3,433,10,Loyal
14913,36,4,1227.43,3,4,4,344,11,Loyal
14915,86,3,258.83,2,3,2,232,7,Regular
14916,71,5,1264.84,3,4,4,344,11,Loyal
14918,116,2,1610.15,2,2,4,224,8,Regular
14920,213,2,977.77,1,2,4,124,7,Regular
14921,30,2,1316.07,4,2,4,424,10,Loyal
14923,51,1,749.1,3,1,3,313,7,Regular
14924,246,1,310.05,1,1,2,112,4,At Risk
14929,32,1,223.88,4,1,1,411,6,Regular
14930,109,3,2362.96,2,3,5,235,10,Loyal
14931,5,6,964.6800000000001,5,4,4,544,13,VIP
14932,366,1,363.53,1,1,2,112,4,At Risk
14934,73,3,1888.84,2,3,4,234,9,Loyal
14935,297,1,1784.71,1,1,4,114,6,Regular
14936,9,9,8117.42,5,5,5,555,15,VIP
14937,57,4,1617.63,3,4,4,344,11,Loyal
14944,30,14,5842.95,4,5,5,455,14,VIP
14946,14,1,100.9,4,1,1,411,6,Regular
14947,72,2,290.82,2,2,2,222,6,Regular
14948,23,7,1066.57,4,5,4,454,13,VIP
14950,9,2,361.25,5,2,2,522,9,Loyal
14951,79,1,311.69,2,1,2,212,5,At Risk
14952,46,15,7912.79,3,5,5,355,13,VIP
14953,25,1,285.67,4,1,2,412,7,Regular
14954,12,1,294.85,4,1,2,412,7,Regular
14957,253,1,58.49,1,1,1,111,3,At Risk
14958,147,3,483.72999999999996,2,3,3,233,8,Regular
14959,59,5,684.97,3,4,3,343,10,Loyal
14960,8,2,221.27,5,2,1,521,8,Regular
14961,11,12,7006.58,5,5,5,555,15,VIP
14962,271,1,126.7,1,1,1,111,3,At Risk
14963,10,5,1472.34,5,4,4,544,13,VIP
14964,247,1,206.21,1,1,1,111,3,At Risk
14965,96,2,596.09,2,2,3,223,7,Regular
14966,15,1,183.02,4,1,1,411,6,Regular
14967,50,1,463.8,3,1,3,313,7,Regular
14968,30,1,147.59,4,1,1,411,6,Regular
14970,68,4,1592.06,3,4,4,344,11,Loyal
14971,35,3,1097.98,3,3,4,334,10,Loyal
14972,128,1,114.77,2,1,1,211,4,At Risk
14973,107,3,1314.45,2,3,4,234,9,Loyal
14974,37,1,89.94,3,1,1,311,5,At Risk
14975,57,1,279.94,3,1,2,312,6,Regular
14976,57,8,765.86,3,5,3,353,11,Loyal
14978,72,5,1921.3700000000001,2,4,4,244,10,Loyal
14981,246,1,102.12,1,1,1,111,3,At Risk
14984,19,2,202.37,4,2,1,421,7,Regular
14985,198,2,292.01,1,2,2,122,5,At Risk
14987,16,2,326.4,4,2,2,422,8,Regular
14988,212,1,334.54,1,1,2,112,4,At Risk
14995,39,2,231.98000000000002,3,2,1,321,6,Regular
14997,46,4,540.98,3,4,3,343,10,Loyal
14998,170,2,414.87,2,2,2,222,6,Regular
15000,48,1,490.52,3,1,3,313,7,Regular
15002,116,4,1641.76,2,4,4,244,10,Loyal
15004,147,1,1220.77,2,1,4,214,7,Regular
15005,16,35,6160.54,4,5,5,455,14,VIP
15006,51,1,480.38,3,1,3,313,7,Regular
15007,159,1,156.91,2,1,1,211,4,At Risk
15009,12,3,1259.43,4,3,4,434,11,Loyal
15010,36,1,308.94,3,1,2,312,6,Regular
15012,54,2,405.04,3,2,2,322,7,Regular
15014,43,2,257.67,3,2,2,322,7,Regular
15016,173,1,170.04,2,1,1,211,4,At Risk
15017,34,1,125.58,3,1,1,311,5,At Risk
15018,39,4,456.26,3,4,2,342,9,Loyal
15019,267,1,252.81,1,1,2,112,4,At Risk
15021,9,13,1829.23,5,5,4,554,14,VIP
15022,12,4,852.39,4,4,3,443,11,Loyal
15023,3,12,6680.81,5,5,5,555,15,VIP
15024,10,10,1636.43,5,5,4,554,14,VIP
15025,33,1,361.96,3,1,2,312,6,Regular
15026,80,3,469.0,2,3,3,233,8,Regular
15027,31,6,1051.95,4,4,4,444,12,VIP
15028,8,4,627.13,5,4,3,543,12,VIP
15030,72,2,518.28,2,2,3,223,7,Regular
15031,4,4,653.19,5,4,3,543,12,VIP
15032,256,5,4464.1,1,4,5,145,10,Loyal
15033,5,11,2541.53,5,5,5,555,15,VIP
15034,16,11,4243.21,4,5,5,455,14,VIP
15035,90,1,252.73000000000002,2,1,2,212,5,At Risk
15036,72,3,429.56,2,3,2,232,7,Regular
15038,43,7,645.84,3,5,3,353,11,Loyal
15039,10,52,19638.59,5,5,5,555,15,VIP
15041,170,1,179.93,2,1,1,211,4,At Risk
15042,199,1,135.93,1,1,1,111,3,At Risk
15043,31,1,537.0,4,1,3,413,8,Regular
15044,19,22,7563.88,4,5,5,455,14,VIP
15045,152,3,633.66,2,3,3,233,8,Regular
15046,9,16,4940.66,5,5,5,555,15,VIP
15047,270,1,343.62,1,1,2,112,4,At Risk
15048,65,5,377.52,3,4,2,342,9,Loyal
15049,274,1,121.17000000000002,1,1,1,111,3,At Risk
15050,25,5,1682.77,4,4,4,444,12,VIP
15051,23,3,1383.3600000000001,4,3,4,434,11,Loyal
15052,319,1,207.73000000000002,1,1,1,111,3,At Risk
15053,5,3,693.95,5,3,3,533,11,Loyal
15054,12,2,302.1,4,2,2,422,8,Regular
15057,275,2,1489.5,1,2,4,124,7,Regular
15058,25,11,2102.54,4,5,5,455,14,VIP
15059,41,11,1325.82,3,5,4,354,12,VIP
15060,8,4,294.25,5,4,2,542,11,Loyal
15061,4,55,54228.74,5,5,5,555,15,VIP
15062,71,4,987.86,3,4,4,344,11,Loyal
15063,213,1,370.79999999999995,1,1,2,112,4,At Risk
15065,38,6,3135.98,3,4,5,345,12,VIP
15066,32,2,760.59,4,2,3,423,9,Loyal
15067,78,3,1744.76,2,3,4,234,9,Loyal
15068,46,2,553.36,3,2,3,323,8,Regular
15069,179,1,1109.53,1,1,4,114,6,Regular
15070,373,1,106.2,1,1,1,111,3,At Risk
15071,94,2,982.07,2,2,4,224,8,Regular
15073,10,4,612.43,5,4,3,543,12,VIP
15074,105,1,735.67,2,1,3,213,6,Regular
15075,78,1,773.03,2,1,3,213,6,Regular
15076,173,1,880.85,2,1,3,213,6,Regular
15078,7,38,9623.35,5,5,5,555,15,VIP
15079,213,5,893.66,1,4,3,143,8,Regular
15081,22,6,487.35,4,4,3,443,11,Loyal
15083,257,1,88.2,1,1,1,111,3,At Risk
15087,282,1,306.94,1,1,2,112,4,At Risk
15088,21,3,1140.27,4,3,4,434,11,Loyal
15089,10,6,2420.84,5,4,5,545,14,VIP
15090,308,1,381.32,1,1,2,112,4,At Risk
15091,54,2,476.96,3,2,3,323,8,Regular
15092,215,2,457.81,1,2,2,122,5,At Risk
15093,18,9,4410.14,4,5,5,455,14,VIP
15095,104,5,1364.7,2,4,4,244,10,Loyal
15096,43,1,219.39000000000001,3,1,1,311,5,At Risk
15097,4,1,248.08,5,1,2,512,8,Regular
15098,182,5,649.5,1,4,3,143,8,Regular
15099,84,1,410.48,2,1,2,212,5,At Risk
15100,330,6,635.1,1,4,3,143,8,Regular
15101,9,3,310.03,5,3,2,532,10,Loyal
15103,31,2,703.36,4,2,3,423,9,Loyal
15104,167,3,968.64,2,3,4,234,9,Loyal
15105,18,7,2298.93,4,5,5,455,14,VIP
15106,18,7,1407.73,4,5,4,454,13,VIP
15107,311,8,247.66,1,5,2,152,8,Regular
15108,142,5,1291.75,2,4,4,244,10,Loyal
15109,241,2,463.75,1,2,3,123,6,Regular
15110,24,7,973.2,4,5,4,454,13,VIP
15111,29,3,1567.48,4,3,4,434,11,Loyal
15113,10,4,3339.5099999999998,5,4,5,545,14,VIP
15114,30,10,2760.56,4,5,5,455,14,VIP
15115,18,1,340.11,4,1,2,412,7,Regular
15116,18,4,1352.75,4,4,4,444,12,VIP
15117,15,6,1550.13,4,4,4,444,12,VIP
15118,134,1,244.8,2,1,2,212,5,At Risk
15119,246,1,266.4,1,1,2,112,4,At Risk
15120,130,2,343.82,2,2,2,222,6,Regular
15121,50,2,457.72,3,2,2,322,7,Regular
15122,85,6,1612.13,2,4,4,244,10,Loyal
15123,7,2,2199.31,5,2,5,525,12,VIP
15124,23,2,184.19,4,2,1,421,7,Regular
15125,25,23,11117.05,4,5,5,455,14,VIP
15127,66,1,406.53,3,1,2,312,6,Regular
15128,60,8,1419.54,3,5,4,354,12,VIP
15129,50,11,3447.4,3,5,5,355,13,VIP
15130,170,1,330.11,2,1,2,212,5,At Risk
15132,18,5,977.9300000000001,4,4,4,444,12,VIP
15133,128,3,982.42,2,3,4,234,9,Loyal
15134,15,8,1387.99,4,5,4,454,13,VIP
15135,233,2,127.15,1,2,1,121,4,At Risk
15136,3,5,1282.45,5,4,4,544,13,VIP
15139,240,2,178.96,1,2,1,121,4,At Risk
15140,52,8,2350.0,3,5,5,355,13,VIP
15142,46,1,498.74,3,1,3,313,7,Regular
15143,226,1,259.45,1,1,2,112,4,At Risk
15144,8,18,6530.04,5,5,5,555,15,VIP
15145,4,4,1194.73,5,4,4,544,13,VIP
15146,165,3,1313.66,2,3,4,234,9,Loyal
15147,219,2,608.65,1,2,3,123,6,Regular
15148,11,1,301.29,5,1,2,512,8,Regular
15149,134,1,520.8000000000001,2,1,3,213,6,Regular
15150,17,11,5280.83,4,5,5,455,14,VIP
15152,10,16,4684.24,5,5,5,555,15,VIP
15153,31,1,329.25,4,1,2,412,7,Regular
15154,74,2,224.73,2,2,1,221,5,At Risk
15156,1,3,961.49,5,3,4,534,12,VIP
15157,4,5,1869.5,5,4,4,544,13,VIP
15158,45,1,401.40000000000003,3,1,2,312,6,Regular
15159,2,34,18573.68,5,5,5,555,15,VIP
15160,357,1,158.16,1,1,1,111,3,At Risk
15163,18,2,304.47,4,2,2,422,8,Regular
15164,69,3,824.58,3,3,3,333,9,Loyal
15165,373,1,487.75,1,1,3,113,5,At Risk
15167,321,1,158.8,1,1,1,111,3,At Risk
15168,26,1,106.56,4,1,1,411,6,Regular
15171,325,2,1034.5,1,2,4,124,7,Regular
15172,9,5,1624.05,5,4,4,544,13,VIP
15174,323,1,135.75,1,1,1,111,3,At Risk
15175,72,1,224.14,2,1,1,211,4,At Risk
15178,260,1,40.5,1,1,1,111,3,At Risk
15179,18,7,2186.2,4,5,5,455,14,VIP
15180,367,1,87.5,1,1,1,111,3,At Risk
15181,66,5,680.28,3,4,3,343,10,Loyal
15182,154,2,622.85,2,2,3,223,7,Regular
15184,29,2,402.2,4,2,2,422,8,Regular
15185,70,1,310.62,3,1,2,312,6,Regular
15186,14,2,411.41,4,2,2,422,8,Regular
15187,2,18,4670.08,5,5,5,555,15,VIP
15189,1,53,15802.14,5,5,5,555,15,VIP
15192,120,3,1044.32,2,3,4,234,9,Loyal
15193,61,1,499.32,3,1,3,313,7,Regular
15194,3,22,7521.17,5,5,5,555,15,VIP
15195,3,1,3861.0,5,1,5,515,11,Loyal
15197,9,5,656.44,5,4,3,543,12,VIP
15198,92,2,193.64,2,2,1,221,5,At Risk
15199,59,4,1268.7,3,4,4,344,11,Loyal
15201,79,11,927.84,2,5,4,254,11,Loyal
15203,26,6,1827.8,4,4,4,444,12,VIP
15204,357,1,316.58,1,1,2,112,4,At Risk
15205,85,3,648.8299999999999,2,3,3,233,8,Regular
15206,10,4,420.29999999999995,5,4,2,542,11,Loyal
15208,1,6,867.62,5,4,3,543,12,VIP
15210,225,1,331.18,1,1,2,112,4,At Risk
15211,60,2,894.4100000000001,3,2,3,323,8,Regular
15212,239,2,88.94999999999999,1,2,1,121,4,At Risk
15213,319,3,325.05,1,3,2,132,6,Regular
15214,2,8,1661.44,5,5,4,554,14,VIP
